experiment_id,video_id,model_name,technique_name,rag_enabled,pred_name_original,pred_name_en,is_hallucinated
592,DR6OtTFksZm,MedGemma 4B,chain-of-thought,false,ப் ி,Bay leaves,1
592,DR6OtTFksZm,MedGemma 4B,chain-of-thought,false,கி ு,Cilantro,1
592,DR6OtTFksZm,MedGemma 4B,chain-of-thought,false,ப் ஔி,Butter,0
592,DR6OtTFksZm,MedGemma 4B,chain-of-thought,false,கி ு,Cilicili,1
592,DR6OtTFksZm,MedGemma 4B,chain-of-thought,false,கி ு,Cilicili,1
593,DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,னி மி,Garlic,0
593,DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,ி கஸம,Halia,1
593,DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,୷ஸம,Chicken (for cooking liquid),1
593,DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,ଜிஸம,Sos Tiram,1
593,DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,ி கமி,Kicap Manis,1
593,DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,ி கமஸம,Kicap Pekat,1
593,DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,஀ி மஸ,Bisan,1
593,DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,ி கமஸ,Water,0
593,DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,ଜிம,Mi Goreng Basah,1
593,DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,மி,Water,0
593,DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,மி,Water,0
594,DGw2dWCzWyw,MedGemma 4B,chain-of-thought,false,ମழந௉ பி ்ாின௷,Thai Green Tea Powder,0
594,DGw2dWCzWyw,MedGemma 4B,chain-of-thought,false,×üØâ¹ µÍºä,Vanilla Ice Cream,0
595,DGuVfoxTYDz,MedGemma 4B,chain-of-thought,false,\u0ba9\u0bbf\u0baa,Kurma,1
595,DGuVfoxTYDz,MedGemma 4B,chain-of-thought,false,\u0baa\u0bbf\u0b95,Susu full cream,1
595,DGuVfoxTYDz,MedGemma 4B,chain-of-thought,false,\u0baa\u0bbf,Cincau,1
595,DGuVfoxTYDz,MedGemma 4B,chain-of-thought,false,\u0ba3\u0bbf\u0b95,Kordial strawberry,1
595,DGuVfoxTYDz,MedGemma 4B,chain-of-thought,false,\u0ba3\u0bbf,Lime soda,1
595,DGuVfoxTYDz,MedGemma 4B,chain-of-thought,false,\u0ba3\u0bbf,Limau nipis,1
596,CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,Cili Kering,Dried Chili,0
596,CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,Halia,Garlic,0
596,CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,Halia,Garlic,0
596,CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,Bawang Putih,Garlic,0
596,CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,Tomato Puri,Tomato Sauce,0
596,CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,Tomato Puri,Tomato Sauce,0
596,CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,Daging Cincang,Ground Meat,0
596,CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,Italian Herb,Herb,0
596,CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,Lada Putih,White Pepper,1
596,CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,Sos Tomato,Tomato Sauce,0
596,CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,Sayur,Vegetables,1
597,CvyhUe2OHtM,MedGemma 4B,chain-of-thought,false,\u0412ос,Butter,0
597,CvyhUe2OHtM,MedGemma 4B,chain-of-thought,false,\u041fавъны Фолитй,Hollandaise sauce,1
597,CvyhUe2OHtM,MedGemma 4B,chain-of-thought,false,\u0423ымен,Onions,1
597,CvyhUe2OHtM,MedGemma 4B,chain-of-thought,false,\u0442иор,Mushrooms,0
597,CvyhUe2OHtM,MedGemma 4B,chain-of-thought,false,\u0443баы впеф,Black pepper,1
597,CvyhUe2OHtM,MedGemma 4B,chain-of-thought,false,\u044eвъю,Egg,1
597,CvyhUe2OHtM,MedGemma 4B,chain-of-thought,false,\u044cиы,Milk,0
597,CvyhUe2OHtM,MedGemma 4B,chain-of-thought,false,\u0429ош,Red pepper flakes,1
597,CvyhUe2OHtM,MedGemma 4B,chain-of-thought,false,\u0434атю вас,Salt,0
597,CvyhUe2OHtM,MedGemma 4B,chain-of-thought,false,\u042cоркото,Olive oil,1
598,CveBqfspTjD,MedGemma 4B,chain-of-thought,false,஄ன கி,Rice,1
598,CveBqfspTjD,MedGemma 4B,chain-of-thought,false,டி பழக,Egg,1
598,CveBqfspTjD,MedGemma 4B,chain-of-thought,false,றகப,Bawang Merah,1
598,CveBqfspTjD,MedGemma 4B,chain-of-thought,false,ஷபக,Bawang Putih,1
598,CveBqfspTjD,MedGemma 4B,chain-of-thought,false,஄பி,Kicap Cair,1
598,CveBqfspTjD,MedGemma 4B,chain-of-thought,false,஄ி ப,Sos Tiram,1
598,CveBqfspTjD,MedGemma 4B,chain-of-thought,false,கப ி,Fish Cake,1
598,CveBqfspTjD,MedGemma 4B,chain-of-thought,false,கப ி,Cili,1
598,CveBqfspTjD,MedGemma 4B,chain-of-thought,false,கப ி,Timun,1
598,CveBqfspTjD,MedGemma 4B,chain-of-thought,false,கப ி,Lada Putih,1
598,CveBqfspTjD,MedGemma 4B,chain-of-thought,false,கப ி,Minyak Goreng,1
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Serai,Leaves of lemongrass,1
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Lengkuas,Cinnamon stick,1
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Halia,Ginger,1
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Buah Keras,Unripe mangoes,1
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Bawang Putih,Garlic,1
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Cili Besar,Big chili pepper,0
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Ayam Bahagian Tulang,Chicken wings,1
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Kentang,Potatoes,0
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Minyak,Vegetable oil,0
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Kunyit Serbuk,Ground cinnamon,1
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Asam Jawa,Lime juice,0
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Santan Pekat,Coconut milk,0
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Gula,Sugar,0
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Garam,Salt,0
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Perasa,Seasoning,0
599,Ct0jllVrFj4,MedGemma 4B,chain-of-thought,false,Daun Limau Purut,Fresh lime leaves,0
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b85\u0bb2\u0baa\u0bae\u0bbf,Tenggiri fish,1
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b86\u0bbf,Garlic cloves,1
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b84\u0bbf\u0ba9,Cumin powder,1
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b95\u0baa\u0bbf,Turmeric powder,1
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b9f\u0bae\u0bb4\u0baa,Ginger powder,1
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b94\u0baa,Salt,0
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b95\u0baa,Sugar,0
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b94\u0baa\u0bb4,Black pepper,1
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b95\u0baa\u0bb8,Kantan powder,1
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b95\u0baa\u0bbd,Asam kasturi,1
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b84\u0bbf\u0baa,Rice plate,1
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b95\u0baa,Turmeric powder,1
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b95\u0baa,Sugar,0
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b9f\u0bae,Cumin seeds,1
600,CrGk9SDpNHM,MedGemma 4B,chain-of-thought,false,\u0b95\u0baa,Black pepper,1
601,DHKfyyITTE8,Llama 3.2 3B Instruct,structured-output,false,sotong,squid,0
601,DHKfyyITTE8,Llama 3.2 3B Instruct,structured-output,false,cili kering,dried chili,0
601,DHKfyyITTE8,Llama 3.2 3B Instruct,structured-output,false,bawang besar merah,large onion,1
601,DHKfyyITTE8,Llama 3.2 3B Instruct,structured-output,false,bawang putih,garlic,0
601,DHKfyyITTE8,Llama 3.2 3B Instruct,structured-output,false,halia,ginger,0
601,DHKfyyITTE8,Llama 3.2 3B Instruct,structured-output,false,asam jawa,asam jawa,0
601,DHKfyyITTE8,Llama 3.2 3B Instruct,structured-output,false,sos manis ABC,sos manis ABC,1
601,DHKfyyITTE8,Llama 3.2 3B Instruct,structured-output,false,kapah ABC,kapah ABC,1
601,DHKfyyITTE8,Llama 3.2 3B Instruct,structured-output,false,cili sos sambal asli ABC,cili sos sambal asli ABC,1
601,DHKfyyITTE8,Llama 3.2 3B Instruct,structured-output,false,garam,garam,0
604,DDQnLI_zd75,Llama 3.2 3B Instruct,structured-output,false,kentang,Potato,0
604,DDQnLI_zd75,Llama 3.2 3B Instruct,structured-output,false,tepung goreng ayam,Bread Crumb (Chicken Fritter),1
604,DDQnLI_zd75,Llama 3.2 3B Instruct,structured-output,false,ayam,Chicken Fritter (Bread Crumb),1
605,DCIwgyWvR4-,Llama 3.2 3B Instruct,structured-output,false,\u0baa\u0bb5,banana,0
605,DCIwgyWvR4-,Llama 3.2 3B Instruct,structured-output,false,\u0c02\u0cd5,sugar (pekat),1
605,DCIwgyWvR4-,Llama 3.2 3B Instruct,structured-output,false,\u0c05\u0cd5,vanilla extract,1
605,DCIwgyWvR4-,Llama 3.2 3B Instruct,structured-output,false,\u00cf,coffee (fizzy),1
605,DCIwgyWvR4-,Llama 3.2 3B Instruct,structured-output,false,\u00f2\u00cd,ice cream (vanila),1
606,C_9nDkNOgWS,Llama 3.2 3B Instruct,structured-output,false,bawang holland,holland onion,0
606,C_9nDkNOgWS,Llama 3.2 3B Instruct,structured-output,false,sosej,beef striploin,0
606,C_9nDkNOgWS,Llama 3.2 3B Instruct,structured-output,false,telur,egg,0
606,C_9nDkNOgWS,Llama 3.2 3B Instruct,structured-output,false,biskut,biscuit,1
606,C_9nDkNOgWS,Llama 3.2 3B Instruct,structured-output,false,tepu,tepu,1
607,C8f7YMXS75g,Llama 3.2 3B Instruct,structured-output,false,cendawan enoki,enoki mushroom,0
607,C8f7YMXS75g,Llama 3.2 3B Instruct,structured-output,false,tepun,clove,1
607,C8f7YMXS75g,Llama 3.2 3B Instruct,structured-output,false,tepun,clove,1
607,C8f7YMXS75g,Llama 3.2 3B Instruct,structured-output,false,tepung bestari,bestari flour,0
607,C8f7YMXS75g,Llama 3.2 3B Instruct,structured-output,false,tepung jagung,corn flour,0
607,C8f7YMXS75g,Llama 3.2 3B Instruct,structured-output,false,minyak,oil,1
608,C7kt-JZyx8J,Llama 3.2 3B Instruct,structured-output,false,\u0ba9\u0bbf\u0bcd\u0ba4 \u0b95\u0bbf\u0baa\u0bc1,Chicken breast,1
608,C7kt-JZyx8J,Llama 3.2 3B Instruct,structured-output,false,\u0baa\u0bbf\u0bae,Yogurt,1
608,C7kt-JZyx8J,Llama 3.2 3B Instruct,structured-output,false,\u0b95\u0bbf\u0baa\u0bcd,Garam masala,1
608,C7kt-JZyx8J,Llama 3.2 3B Instruct,structured-output,false,\u0b95\u0bbf\u0baa\u0bc1,Paprika,1
608,C7kt-JZyx8J,Llama 3.2 3B Instruct,structured-output,false,\u0b95\u0bbf\u0baa\u0bcd,Black pepper,0
608,C7kt-JZyx8J,Llama 3.2 3B Instruct,structured-output,false,\u0bae\u0bbf\u0b9d,Tepung jagung,1
608,C7kt-JZyx8J,Llama 3.2 3B Instruct,structured-output,false,\u0b95\u0bbf,Bawang putih,1
608,C7kt-JZyx8J,Llama 3.2 3B Instruct,structured-output,false,\u0b95\u0bbf\u0bac,Cili padi,1
609,C7F03BqSAng,Llama 3.2 3B Instruct,structured-output,false,butter,Butter,0
609,C7F03BqSAng,Llama 3.2 3B Instruct,structured-output,false,brown sugar,Brown Sugar,0
609,C7F03BqSAng,Llama 3.2 3B Instruct,structured-output,false,white sugar,White Sugar,1
609,C7F03BqSAng,Llama 3.2 3B Instruct,structured-output,false,eggs,Eggs,1
609,C7F03BqSAng,Llama 3.2 3B Instruct,structured-output,false,all-purpose flour,All-Purpose Flour,1
609,C7F03BqSAng,Llama 3.2 3B Instruct,structured-output,false,oat flour,Oat Flour,1
609,C7F03BqSAng,Llama 3.2 3B Instruct,structured-output,false,baking soda,Baking Soda,0
609,C7F03BqSAng,Llama 3.2 3B Instruct,structured-output,false,dark chocolate chips,Dark Chocolate Chips,1
610,C6uo2tySRev,Llama 3.2 3B Instruct,structured-output,false,coklat coin,chocolate coins,0
610,C6uo2tySRev,Llama 3.2 3B Instruct,structured-output,false,susu,milk,1
610,C6uo2tySRev,Llama 3.2 3B Instruct,structured-output,false,susu pekat,concentrated milk,0
610,C6uo2tySRev,Llama 3.2 3B Instruct,structured-output,false,esan vanila,vanilla extract,1
610,C6uo2tySRev,Llama 3.2 3B Instruct,structured-output,false,garam,salt,0
611,DWArADckv2A,Llama 3.2 3B Instruct,structured-output,false,Beras Pulut,Pulut Kuning,1
611,DWArADckv2A,Llama 3.2 3B Instruct,structured-output,false,Santan,Santan,0
611,DWArADckv2A,Llama 3.2 3B Instruct,structured-output,false,Garam,Garam,0
611,DWArADckv2A,Llama 3.2 3B Instruct,structured-output,false,Kunyit,Kunyit,1
611,DWArADckv2A,Llama 3.2 3B Instruct,structured-output,false,Minyak Masak,Minyak Masak,0
611,DWArADckv2A,Llama 3.2 3B Instruct,structured-output,false,Daun Pandan,Daun Pandan,0
612,DV5BZafjOq4,Llama 3.2 3B Instruct,structured-output,false,pisang,banana,0
612,DV5BZafjOq4,Llama 3.2 3B Instruct,structured-output,false,coklat putih,white chocolate,0
612,DV5BZafjOq4,Llama 3.2 3B Instruct,structured-output,false,minyak,oil,0
613,DV2cZqiGRUl,Llama 3.2 3B Instruct,structured-output,false,kway teow,Kway Teow,1
613,DV2cZqiGRUl,Llama 3.2 3B Instruct,structured-output,false,kapit lemak manis,Kicap Manis,1
613,DV2cZqiGRUl,Llama 3.2 3B Instruct,structured-output,false,bawang putih,Garlic,0
613,DV2cZqiGRUl,Llama 3.2 3B Instruct,structured-output,false,cili padi,Red Chili Pepper,0
613,DV2cZqiGRUl,Llama 3.2 3B Instruct,structured-output,false,carrot,Carrot,0
613,DV2cZqiGRUl,Llama 3.2 3B Instruct,structured-output,false,ikan,Fish,1
613,DV2cZqiGRUl,Llama 3.2 3B Instruct,structured-output,false,udang,Shrimp,0
613,DV2cZqiGRUl,Llama 3.2 3B Instruct,structured-output,false,sawi,Cabbage,1
613,DV2cZqiGRUl,Llama 3.2 3B Instruct,structured-output,false,tomato,Tomato,0
613,DV2cZqiGRUl,Llama 3.2 3B Instruct,structured-output,false,telur,Egg,0
613,DV2cZqiGRUl,Llama 3.2 3B Instruct,structured-output,false,sambal,sambal,1
614,DVxWajnjfAI,Llama 3.2 3B Instruct,structured-output,false,daging batang pinang,pork ribs,0
614,DVxWajnjfAI,Llama 3.2 3B Instruct,structured-output,false,sos tiram,sos tiram,1
614,DVxWajnjfAI,Llama 3.2 3B Instruct,structured-output,false,kapik pekat,kapik pekat,1
614,DVxWajnjfAI,Llama 3.2 3B Instruct,structured-output,false,Ajishio Flavoured Black Pepper,Ajishio Flavoured Black Pepper,1
614,DVxWajnjfAI,Llama 3.2 3B Instruct,structured-output,false,kerisik,kerisik,0
614,DVxWajnjfAI,Llama 3.2 3B Instruct,structured-output,false,cili kering,cili kering,0
614,DVxWajnjfAI,Llama 3.2 3B Instruct,structured-output,false,ulas bawang putih,ulas bawang putih,1
614,DVxWajnjfAI,Llama 3.2 3B Instruct,structured-output,false,bawang besar merah,bawang besar merah,0
614,DVxWajnjfAI,Llama 3.2 3B Instruct,structured-output,false,halia,halia,0
614,DVxWajnjfAI,Llama 3.2 3B Instruct,structured-output,false,lengkuas,lengkuas,0
615,DVU9gqREi88,Llama 3.2 3B Instruct,structured-output,false,kentang,Potatoes,0
615,DVU9gqREi88,Llama 3.2 3B Instruct,structured-output,false,daging kisar,Ground Meat,0
615,DVU9gqREi88,Llama 3.2 3B Instruct,structured-output,false,bawang putih,Onion,0
615,DVU9gqREi88,Llama 3.2 3B Instruct,structured-output,false,sos bolognese pasta,sos bolognese pasta,0
615,DVU9gqREi88,Llama 3.2 3B Instruct,structured-output,false,serbuk lada putih,serbuk lada putih,0
615,DVU9gqREi88,Llama 3.2 3B Instruct,structured-output,false,serbuk parsley,serbuk parsley,1
616,DWDOV3Ukq2t,Llama 3.2 3B Instruct,structured-output,false,ୖன ஶ௃,Biskut Marie,1
616,DWDOV3Ukq2t,Llama 3.2 3B Instruct,structured-output,false,ୖன ஶ௃,Biskut Marie,1
616,DWDOV3Ukq2t,Llama 3.2 3B Instruct,structured-output,false,ୖன ஶ௃,Biskut Marie,1
616,DWDOV3Ukq2t,Llama 3.2 3B Instruct,structured-output,false,஢க ஶ௃,Koko,1
616,DWDOV3Ukq2t,Llama 3.2 3B Instruct,structured-output,false,஢க ஶ௃,Koko,1
616,DWDOV3Ukq2t,Llama 3.2 3B Instruct,structured-output,false,஢க ஶ௃,Koko,1
616,DWDOV3Ukq2t,Llama 3.2 3B Instruct,structured-output,false,அ௉ ன,Susu Pekat,1
616,DWDOV3Ukq2t,Llama 3.2 3B Instruct,structured-output,false,அ௉ ன,Susu Pekat,1
616,DWDOV3Ukq2t,Llama 3.2 3B Instruct,structured-output,false,அ௉ ன,Susu Pekat,1
616,DWDOV3Ukq2t,Llama 3.2 3B Instruct,structured-output,false,அ௉ ன,Susu Pekat,1
617,DVxNpsVgbBG,Llama 3.2 3B Instruct,structured-output,false,ayam,chicken,0
617,DVxNpsVgbBG,Llama 3.2 3B Instruct,structured-output,false,kapur,pepper,1
617,DVxNpsVgbBG,Llama 3.2 3B Instruct,structured-output,false,sos tiram,soy sauce,0
617,DVxNpsVgbBG,Llama 3.2 3B Instruct,structured-output,false,madu,honey,0
617,DVxNpsVgbBG,Llama 3.2 3B Instruct,structured-output,false,butter,butter,0
618,DVutKvujazg,Llama 3.2 3B Instruct,structured-output,false,\u00b3udu besar minyak sapi,Sesame oil,1
618,DVutKvujazg,Llama 3.2 3B Instruct,structured-output,false,\u5cb6\u533e,Rice,1
618,DVutKvujazg,Llama 3.2 3B Instruct,structured-output,false,\u9ed1\u8fd3,Ginger,1
618,DVutKvujazg,Llama 3.2 3B Instruct,structured-output,false,\u5e02\u533e,Bamboo shoots,1
618,DVutKvujazg,Llama 3.2 3B Instruct,structured-output,false,\u4e00\u4ecb\u516d\u56db,Salt,0
620,DVkdLI3FtfP,Llama 3.2 3B Instruct,structured-output,false,tauhu putih,white tofu,0
620,DVkdLI3FtfP,Llama 3.2 3B Instruct,structured-output,false,tempe,tempeh,0
620,DVkdLI3FtfP,Llama 3.2 3B Instruct,structured-output,false,kentang,potato,0
620,DVkdLI3FtfP,Llama 3.2 3B Instruct,structured-output,false,cili boh,chilies,1
620,DVkdLI3FtfP,Llama 3.2 3B Instruct,structured-output,false,bawang merah,onion,0
620,DVkdLI3FtfP,Llama 3.2 3B Instruct,structured-output,false,bawang putih,garlic,0
620,DVkdLI3FtfP,Llama 3.2 3B Instruct,structured-output,false,cilia cair,chili sauce,1
620,DVkdLI3FtfP,Llama 3.2 3B Instruct,structured-output,false,kecap manis,sweet soy sauce,0
621,DSuE2wWEfXr,Llama 3.2 3B Instruct,structured-output,false,puff pastry,Puff Pastry,0
621,DSuE2wWEfXr,Llama 3.2 3B Instruct,structured-output,false,sauce tomato,Tomato Sauce,1
621,DSuE2wWEfXr,Llama 3.2 3B Instruct,structured-output,false,sauce chilli,Chili Sauce,1
621,DSuE2wWEfXr,Llama 3.2 3B Instruct,structured-output,false,salami,Salami,1
621,DSuE2wWEfXr,Llama 3.2 3B Instruct,structured-output,false,mozzarella cheese,Mozzarella Cheese,0
622,DIxmuuyz0sC,Llama 3.2 3B Instruct,structured-output,false,cheese cheddar,Cheese Cheddar,0
622,DIxmuuyz0sC,Llama 3.2 3B Instruct,structured-output,false,cheese mozzarella,Cheese Mozzarella,0
622,DIxmuuyz0sC,Llama 3.2 3B Instruct,structured-output,false,susu,Milk,1
622,DIxmuuyz0sC,Llama 3.2 3B Instruct,structured-output,false,whipping cream,Whipped Cream,1
622,DIxmuuyz0sC,Llama 3.2 3B Instruct,structured-output,false,parisley,Parsley,1
622,DIxmuuyz0sC,Llama 3.2 3B Instruct,structured-output,false,lada putih,White Pepper,1
622,DIxmuuyz0sC,Llama 3.2 3B Instruct,structured-output,false,herb itali,Italian Herb,1
622,DIxmuuyz0sC,Llama 3.2 3B Instruct,structured-output,false,sos pasta,Pasta Sauce,1
622,DIxmuuyz0sC,Llama 3.2 3B Instruct,structured-output,false,macaroni,Macaroni,0
623,DE13y7pT_jx,Llama 3.2 3B Instruct,structured-output,false,Dark Compound Coklat,Dark Compound Chocolate,0
623,DE13y7pT_jx,Llama 3.2 3B Instruct,structured-output,false,Bijih Telur,Egg,0
623,DE13y7pT_jx,Llama 3.2 3B Instruct,structured-output,false,Gula,Sugar,0
623,DE13y7pT_jx,Llama 3.2 3B Instruct,structured-output,false,Gula,Sugar,0
623,DE13y7pT_jx,Llama 3.2 3B Instruct,structured-output,false,Serbuk Koko,Cocoa Powder,0
623,DE13y7pT_jx,Llama 3.2 3B Instruct,structured-output,false,Butter,Butter,0
623,DE13y7pT_jx,Llama 3.2 3B Instruct,structured-output,false,Cream Cheese,Cream Cheese,0
623,DE13y7pT_jx,Llama 3.2 3B Instruct,structured-output,false,Whipping Cream,Whipping Cream,0
623,DE13y7pT_jx,Llama 3.2 3B Instruct,structured-output,false,Esen Vanila,Vanilla Essence,0
623,DE13y7pT_jx,Llama 3.2 3B Instruct,structured-output,false,Garam,Salt,0
624,C67f7RfyFAV,Llama 3.2 3B Instruct,structured-output,false,Tosterm,Tosterm bread,1
624,C67f7RfyFAV,Llama 3.2 3B Instruct,structured-output,false,Gardenia,Butterscotch,1
624,C67f7RfyFAV,Llama 3.2 3B Instruct,structured-output,false,Tosterm,Butterscotch,1
624,C67f7RfyFAV,Llama 3.2 3B Instruct,structured-output,false,Butter or Margarine,Butter or Margarine,1
624,C67f7RfyFAV,Llama 3.2 3B Instruct,structured-output,false,Gula,Gula,1
624,C67f7RfyFAV,Llama 3.2 3B Instruct,structured-output,false,Telur,Telur,1
624,C67f7RfyFAV,Llama 3.2 3B Instruct,structured-output,false,Esen,Esen,1
624,C67f7RfyFAV,Llama 3.2 3B Instruct,structured-output,false,Kopi,Kopi,1
625,C6I4GVsLgnf,Llama 3.2 3B Instruct,structured-output,false,marjerin,butter,1
625,C6I4GVsLgnf,Llama 3.2 3B Instruct,structured-output,false,roti,bread,0
625,C6I4GVsLgnf,Llama 3.2 3B Instruct,structured-output,false,gula perang,sugar,0
625,C6I4GVsLgnf,Llama 3.2 3B Instruct,structured-output,false,cheese,cheese,1
626,C3tobkQJ2nA,Llama 3.2 3B Instruct,structured-output,false,\u0b80\u3131 \u304c\u3057 \u306d\u307e,Sugar,0
626,C3tobkQJ2nA,Llama 3.2 3B Instruct,structured-output,false,\u8fd9\u4e2d \u5317\u4eba,Caramelized Sugar,1
626,C3tobkQJ2nA,Llama 3.2 3B Instruct,structured-output,false,\u516c\u305f \u308b\u3093,Full Cream Milk,0
626,C3tobkQJ2nA,Llama 3.2 3B Instruct,structured-output,false,\u524d\u3053\u306f \u3093\u308c,Cream Cheese,1
626,C3tobkQJ2nA,Llama 3.2 3B Instruct,structured-output,false,\u8d80\u4e2b,Egg,1
626,C3tobkQJ2nA,Llama 3.2 3B Instruct,structured-output,false,\u8fd9\u4e2d \u516c,Vanilla Essence,0
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,bawang putih,garlic,0
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,bawang holland,onion,0
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,mushroom,mushroom,1
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,butter,butter,0
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,butter,butter,0
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,roti,bread,0
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,susu,milk,1
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,lada hitam,black pepper,0
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,lada putih,white pepper,0
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,cubed pati ayam,chicken egg white cube,1
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,daging,daging,1
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,daun bawang,garlic herb,1
627,C0suZXkxaBG,Llama 3.2 3B Instruct,structured-output,false,air,air,0
628,CxReOIZSoIV,Llama 3.2 3B Instruct,structured-output,false,日件ジをォァタ贷でた,Egg,1
628,CxReOIZSoIV,Llama 3.2 3B Instruct,structured-output,false,東一叉に樫た,Milk,1
628,CxReOIZSoIV,Llama 3.2 3B Instruct,structured-output,false,彼京にこを洜諔,Whipping Cream,0
628,CxReOIZSoIV,Llama 3.2 3B Instruct,structured-output,false,ォンタ贷,Vanilla Extract,1
628,CxReOIZSoIV,Llama 3.2 3B Instruct,structured-output,false,王でた,Sugar,1
629,DElwUdQz-v2,Llama 3.2 3B Instruct,structured-output,false,\u73b4\u65ad \u67d6,\u76e3\u672c,1
629,DElwUdQz-v2,Llama 3.2 3B Instruct,structured-output,false,\u738b\u5c3a,\u738b\u5c3a,1
629,DElwUdQz-v2,Llama 3.2 3B Instruct,structured-output,false,\u4f8b\u56db,\u4f8b\u56db,1
629,DElwUdQz-v2,Llama 3.2 3B Instruct,structured-output,false,\u65e5\u6c17 \u5317,\u65e5\u6c17 \u5317,1
629,DElwUdQz-v2,Llama 3.2 3B Instruct,structured-output,false,\u67d6,\u67d6,1
629,DElwUdQz-v2,Llama 3.2 3B Instruct,structured-output,false,\u767d\u6b61,\u767d\u6b61,1
630,C9YrfhUS2lK,Llama 3.2 3B Instruct,structured-output,false,roti arab,Arab bread,0
630,C9YrfhUS2lK,Llama 3.2 3B Instruct,structured-output,false,tomato sos,Tomato sauce,0
630,C9YrfhUS2lK,Llama 3.2 3B Instruct,structured-output,false,cheese mozzarella,Mozzarella cheese,0
630,C9YrfhUS2lK,Llama 3.2 3B Instruct,structured-output,false,sosej,Sesame seeds,0
630,C9YrfhUS2lK,Llama 3.2 3B Instruct,structured-output,false,garlic powder,Garlic powder,0
630,C9YrfhUS2lK,Llama 3.2 3B Instruct,structured-output,false,Italian herb,Italian herb,0
